carat,c0lor,clarity,prise,cut
0.61,H,VVS2,1877,Very Good
0.61,D,SI1,1877,Very Good
0.51,D,VS2,1877,Very Good
0.51,E,VS2,1877,Very Good
0.73,J,SI1,1877,Good
0.53,D,VS2,1877,Very Good
0.53,D,VS2,1877,Very Good
0.79,G,SI2,1877,Good
0.59,G,VS1,1878,Very Good
0.62,H,VS1,1878,Good
0.52,G,NA,1878,Very Good
0.52,G,VVS2,1878,Very Good
0.7,F,SI1,1878,Good
0.52,G,VVS2,1878,Very Good
0.55,G,VVS2,1879,Very Good
0.51,H,IF,1879,Very Good
0.51,H,NA,1879,Very Good
0.72,J,SI1,1879,Good
0.58,D,SI1,1879,Very Good
0.53,F,VVS2,1880,Very Good
0.64,H,SI1,1880,Good
0.64,H,SI1,1880,Good
0.53,G,VVS2,1881,Very Good
0.53,G,NA,1881,Very Good
0.55,H,VVS1,1881,Very Good
0.55,F,VS1,1881,Very Good
0.71,J,VS1,1881,Good
0.55,F,VS1,1881,Very Good
0.55,F,VS1,1881,Very Good
0.52,G,NA,1881,Very Good
0.55,G,VS1,1881,Very Good
0.55,G,VS1,1881,Very Good
0.55,G,VS1,1881,Very Good
0.55,E,VS2,1881,Very Good
0.55,E,VS2,1881,Very Good
0.55,E,VS2,1881,Very Good
0.65,F,NA,1881,Good
0.75,F,SI2,1881,Good
0.51,D,VS2,1882,Very Good
0.51,D,VS1,1882,Very Good
0.51,D,NA,1882,Very Good
0.67,I,VVS2,1882,Good
0.56,H,VVS1,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,NA,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,NA,1882,Very Good
0.23,D,VVS1,530,Good
0.23,D,VVS1,530,Good
0.23,D,NA,530,Good
0.23,F,IF,530,Good
0.23,F,VVS2,530,Good
0.23,F,VVS2,530,Good
0.23,F,NA,530,Good
0.23,F,VVS2,530,Good
0.23,F,VVS2,530,Good
0.23,F,VVS2,530,Good
0.23,E,NA,530,Good
0.23,E,VVS2,530,Good
0.23,D,VVS2,530,Good
0.23,F,VVS1,530,Good
0.31,H,SI1,530,Fair
0.34,D,I1,530,Fair
0.34,D,I1,530,Fair
0.32,I,SI2,530,Fair
0.23,E,VVS2,530,Good
0.23,E,VVS1,530,Good
0.23,E,VVS1,530,Good
0.23,E,VVS1,530,Good
0.23,E,VVS2,530,Good
0.23,E,VVS2,530,Good
0.23,D,VVS2,530,Good
0.34,G,SI1,531,Fair
0.34,G,SI1,531,Fair
0.37,G,NA,531,Fair
0.31,G,VS2,531,Fair
0.23,G,VVS1,531,Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.51,D,VS2,1882,Very Good
0.56,E,VS2,1882,Very Good
0.51,E,VVS2,1882,Very Good
0.56,E,VS1,1882,Very Good
0.51,F,NA,1882,Very Good
0.56,E,VS2,1882,Very Good
0.56,E,VS2,1882,Very Good
0.54,H,VVS2,1883,Very Good
0.59,H,VVS1,1883,Very Good
0.57,E,VS1,1883,Very Good
0.7,F,SI2,1883,Good
0.47,E,VVS2,1883,Very Good
0.5,G,VVS1,1883,Very Good
0.5,G,NA,1883,Very Good
0.5,G,VVS1,1883,Very Good
0.52,E,VS1,1883,Very Good
0.71,I,NA,1883,Good
0.59,E,VS2,1883,Very Good
0.59,E,VS2,1883,Very Good
0.71,H,SI1,1883,Good
0.61,E,VS2,1884,Very Good
0.58,G,VS1,1884,Very Good
0.58,G,VS1,1884,Very Good
0.58,E,VS2,1884,Very Good
0.58,E,VS2,1884,Very Good
0.58,E,VS2,1884,Very Good
0.58,E,VS2,1884,Very Good
0.58,G,VS1,1884,Very Good
0.57,E,VS1,1884,Very Good
0.57,E,NA,1884,Very Good
0.51,D,SI1,1884,Very Good
0.5,G,VVS1,1885,Very Good
0.54,D,VS2,1885,Very Good
0.63,D,SI1,1885,Good
0.51,G,VVS2,1885,Very Good
0.66,G,SI1,1885,Good
0.72,J,SI1,1886,Good
0.52,E,VS1,1886,Very Good
0.59,H,VVS2,1886,Very Good
0.5,G,VVS1,1887,Very Good
0.52,G,VS1,1887,Very Good
0.52,E,NA,1888,Very Good
0.56,H,VS1,1888,Very Good
0.54,E,VS1,1889,Very Good
0.56,G,VVS2,1889,Very Good
0.7,H,SI1,1889,Good
0.54,F,VS2,1889,Very Good
0.58,D,VS2,1889,Very Good
0.71,J,SI1,1889,Good
0.7,H,SI2,1890,Good
0.7,H,SI2,1890,Good
0.7,I,SI1,1890,Good
0.7,I,SI1,1890,Good
0.55,D,VS1,1890,Very Good
0.6,E,SI1,1890,Very Good
0.56,G,VS1,1890,Very Good
0.55,F,VS1,1890,Very Good
0.7,I,SI2,1890,Good
0.7,I,SI2,1890,Good
0.5,E,NA,1890,Very Good
0.7,F,SI2,1890,Good
0.5,F,VVS2,1891,Very Good
0.59,G,SI1,1891,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,VS2,1892,Very Good
0.54,D,NA,1892,Very Good
0.5,E,VS2,1892,Very Good
0.73,I,SI2,1892,Good
0.5,D,VS1,1893,Very Good
0.53,G,NA,1893,Very Good
0.52,H,VVS1,1893,Very Good
0.51,G,VVS1,1893,Very Good
0.5,D,NA,1893,Very Good
0.52,E,VS1,1893,Very Good
0.58,E,VS1,1893,Very Good
0.5,D,VS1,1893,Very Good
0.62,G,VS1,1893,Good
0.55,D,VS2,1894,Very Good
0.55,D,VS2,1894,Very Good
0.7,E,NA,1894,Good
0.7,H,SI2,1895,Good
0.53,G,VVS2,1895,Very Good
0.51,G,VVS2,1895,Very Good
0.51,G,VVS2,1895,Very Good
0.51,G,VVS2,1895,Very Good
0.7,D,SI1,1895,Good
0.7,J,VS2,1896,Good
0.6,D,SI1,1896,Very Good
0.6,D,SI1,1896,Very Good
0.6,D,SI1,1896,Very Good
0.55,F,VS1,1896,Very Good
0.76,J,NA,1896,Good
0.7,J,VS2,1896,Good
0.52,G,VVS2,1897,Very Good
0.52,G,VVS2,1897,Very Good
0.6,E,NA,1897,Very Good
0.5,G,VVS1,1897,Very Good
0.67,F,NA,1897,Good
0.52,E,VS2,1897,Very Good
0.46,D,VVS1,1898,Premium
0.71,I,SI1,1898,Good
0.58,E,VS2,1899,Very Good
0.7,H,SI2,1899,Good
0.7,I,SI1,1899,Good
0.71,J,VS2,1899,Good
0.58,G,VS1,1899,Very Good
0.58,G,NA,1899,Very Good
0.57,G,VS1,1899,Very Good
0.58,F,VS1,1899,Very Good
0.51,H,NA,1899,Very Good
0.71,J,SI2,1901,Good
0.55,F,NA,1901,Very Good
0.99,J,I1,1901,Fair
0.66,E,SI1,1901,Good
0.72,H,SI2,1901,Good
0.64,F,SI1,1901,Good
0.57,F,VVS2,1902,Very Good
0.57,F,VVS2,1902,Very Good
0.71,J,VS2,1902,Good
0.71,I,SI2,1902,Good
0.71,I,SI2,1902,Good
0.51,G,VVS2,1902,Very Good
0.71,G,SI2,1902,Good
0.55,G,VS1,1902,Very Good
0.73,J,NA,1902,Good
0.57,F,VVS2,1902,Very Good
0.71,G,SI2,1902,Good
0.58,E,NA,1903,Very Good
0.5,G,VVS2,1904,Very Good
0.53,G,VVS1,1904,Very Good
0.7,J,VS1,1904,Good
0.72,J,VS2,1904,Good
0.61,D,SI1,1904,Very Good
0.61,D,SI1,1904,Very Good
0.53,D,VS2,1904,Very Good
0.76,J,SI1,1904,Good
0.55,H,IF,1905,Very Good
0.51,H,IF,1905,Very Good
0.73,J,SI1,1905,Good
0.63,F,VS2,1905,Good
0.58,E,VS2,1906,Very Good
0.57,D,SI1,1906,Very Good
0.52,G,VVS2,1906,Very Good
0.52,G,VVS2,1906,Very Good
0.52,G,VVS2,1906,Very Good
0.51,E,VVS2,1906,Very Good
0.64,G,VS2,1906,Good
0.7,J,VS2,1907,Good
0.53,D,NA,1907,Very Good
0.72,I,NA,1907,Good
0.53,F,SI1,1908,Very Good
0.4,F,VVS1,1908,Premium
0.65,H,SI1,1908,Good
0.53,F,VS1,1908,Very Good
0.53,F,VS1,1908,Very Good
0.53,F,VS1,1908,Very Good
0.53,F,VS1,1908,Very Good
0.53,F,VS1,1908,Very Good
0.53,E,VS2,1908,Very Good
0.53,E,VS1,1909,Very Good
0.77,J,SI1,1909,Good
0.77,J,SI1,1909,Good
0.72,I,SI1,1909,Good
0.5,G,NA,1909,Very Good
0.51,E,VS2,1909,Very Good
0.78,H,SI2,1909,Good
0.68,D,SI1,1909,Good
0.74,F,SI2,1909,Good
0.52,F,VS2,1909,Very Good
0.67,G,VS2,1910,Good
0.64,D,SI1,1910,Good
0.56,D,VS2,1910,Very Good
0.67,E,NA,1910,Good
0.59,G,VS1,1910,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,NA,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.52,G,VVS2,1911,Very Good
0.58,G,VS1,1911,Very Good
0.58,G,VS1,1911,Very Good
0.61,H,VVS2,1911,Very Good
0.6,G,VS1,1912,Very Good
0.56,G,VS1,1912,Very Good
0.5,F,VVS2,1912,Very Good
0.74,J,VS2,1912,Good
0.59,D,SI1,1912,Very Good
0.59,D,SI1,1912,Very Good
0.59,D,SI1,1912,Very Good
0.52,G,VVS1,1913,Very Good
0.74,J,SI1,1913,Good
0.54,D,VS2,1913,Very Good
0.54,D,VS2,1913,Very Good
0.54,D,VS2,1913,Very Good
0.57,H,VVS1,1914,Very Good
0.48,F,NA,1914,Very Good
0.72,J,VS1,1914,Good
0.54,G,VVS2,1914,Very Good
0.54,G,VVS2,1914,Very Good
0.54,G,VVS2,1914,Very Good
0.76,I,SI1,1914,Good
0.53,G,NA,1914,Very Good
0.59,F,VS2,1914,Very Good
0.57,D,VS2,1914,Very Good
0.52,D,VS1,1914,Very Good
0.53,G,VVS2,1914,Very Good
0.53,G,VVS2,1914,Very Good
0.67,G,NA,1914,Good
0.58,F,NA,1914,Very Good
0.7,I,SI1,1914,Good
0.57,G,SI1,1915,Very Good
0.59,G,VS1,1915,Very Good
0.56,F,NA,1915,Very Good
0.7,G,SI1,1915,Good
0.56,F,VS1,1915,Very Good
0.5,F,VVS2,1915,Very Good
0.56,F,VS1,1915,Very Good
0.56,F,VS1,1915,Very Good
0.57,F,VS1,1915,Very Good
0.7,G,SI1,1915,Good
0.76,H,SI1,1915,Good
0.6,E,NA,1915,Very Good
0.56,G,VS1,1915,Very Good
0.56,G,VS1,1915,Very Good
0.56,G,VS1,1915,Very Good
0.56,G,VS1,1915,Very Good
0.56,G,VS1,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.56,E,VS2,1915,Very Good
0.6,E,VS2,1915,Very Good
0.38,D,VVS1,1915,Premium
0.55,G,NA,1916,Very Good
0.51,G,VVS2,1916,Very Good
0.59,G,VS1,1916,Very Good
0.55,I,VVS1,1916,Very Good
0.59,G,VS1,1916,Very Good
0.71,J,SI1,1917,Good
0.81,J,SI1,1917,Good
0.53,E,VS1,1917,Very Good
0.31,D,IF,1917,Ideal
0.5,E,VVS2,1917,Very Good
0.71,J,VS2,1917,Good
0.71,I,NA,1917,Good
0.96,F,I1,1917,Fair
0.66,F,SI1,1918,Good
0.7,I,SI1,1918,Good
0.68,E,NA,1918,Good
0.55,D,VS1,1918,Very Good
0.57,D,VS2,1918,Very Good
0.7,H,SI1,1919,Good
0.51,G,VVS1,1919,Very Good
0.51,G,VVS1,1919,Very Good
0.57,E,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,NA,1919,Very Good
0.28,D,VVS2,532,Fair
0.26,E,VVS1,532,Fair
0.3,I,NA,532,Fair
0.3,I,VVS2,532,Fair
0.3,I,VVS1,532,Fair
0.38,J,VS2,532,Fair
0.29,G,VS1,532,Fair
0.38,G,SI2,532,Fair
0.37,I,SI1,532,Fair
0.32,E,SI1,532,Fair
0.32,E,SI1,532,Fair
0.33,E,NA,532,Fair
0.26,D,NA,532,Fair
0.3,I,VVS2,533,Fair
0.3,H,VVS2,533,Fair
0.24,F,VVS2,533,Fair
0.25,E,VVS2,533,Fair
0.25,D,VVS1,533,Fair
0.32,F,SI1,533,Fair
0.32,F,SI1,533,Fair
0.32,F,SI1,533,Fair
0.32,J,IF,533,Fair
0.32,F,SI1,533,Fair
0.32,J,IF,533,Fair
0.32,J,NA,533,Fair
0.32,F,SI1,533,Fair
0.37,H,SI1,533,Fair
0.37,H,SI1,533,Fair
0.31,D,SI1,533,Fair
0.31,D,SI1,533,Fair
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.52,D,VS2,1919,Very Good
0.54,G,VVS2,1920,Very Good
0.51,H,IF,1920,Very Good
0.53,H,IF,1920,Very Good
0.56,E,VS2,1920,Very Good
0.7,F,SI2,1920,Good
0.5,E,VS2,1920,Very Good
0.63,H,VS1,1921,Good
0.5,H,VS2,1921,Very Good
0.63,E,NA,1921,Good
0.72,I,SI1,1922,Good
0.71,J,VS2,1922,Good
0.7,J,VVS2,1922,Good
0.53,G,VS1,1922,Very Good
0.5,D,VS1,1922,Very Good
0.7,J,VVS2,1922,Good
0.71,J,VS2,1922,Good
0.71,I,SI2,1922,Good
0.57,H,VS1,1922,Very Good
0.74,J,SI2,1923,Good
0.71,I,VS2,1923,Good
0.75,J,VS2,1923,Good
0.5,H,IF,1923,Very Good
0.5,H,IF,1923,Very Good
0.5,D,NA,1923,Very Good
0.6,F,VS2,1923,Very Good
0.56,D,VS1,1924,Very Good
0.56,D,NA,1924,Very Good
0.44,E,VVS1,1924,Premium
0.68,F,SI1,1924,Good
0.79,J,SI1,1924,Good
0.51,G,VVS1,1925,Very Good
0.51,G,VVS1,1925,Very Good
0.51,G,VVS1,1925,Very Good
0.55,D,VS2,1925,Very Good
0.7,E,SI1,1926,Good
0.51,G,VVS2,1926,Very Good
0.71,I,SI1,1926,Good
0.64,E,VS2,1926,Good
0.48,F,VVS1,1926,Very Good
0.72,J,SI2,1926,Good
0.7,J,SI1,1926,Good
0.54,G,VVS2,1927,Very Good
0.61,D,SI1,1927,Very Good
0.72,I,SI2,1927,Good
0.62,D,SI1,1927,Very Good
0.73,I,SI2,1927,Good
0.73,H,SI2,1927,Good
0.55,E,VS2,1928,Very Good
0.55,D,VS2,1928,Very Good
0.55,D,VS2,1928,Very Good
0.55,D,VS2,1928,Very Good
0.55,D,VS2,1928,Very Good
0.55,D,VS2,1928,Very Good
0.53,E,VS1,1928,Very Good
0.51,E,VS1,1928,Very Good
0.51,E,VS1,1928,Very Good
0.7,F,I1,1928,Good
0.51,D,NA,1928,Very Good
0.56,F,VS1,1929,Very Good
0.56,H,VVS1,1929,Very Good
0.56,H,VVS1,1929,Very Good
0.57,H,VVS1,1929,Very Good
0.72,J,SI1,1929,Good
0.56,D,VS2,1929,Very Good
0.7,E,SI2,1929,Good
0.71,J,VS2,1930,Good
0.56,E,VS1,1930,Very Good
0.56,E,VS1,1930,Very Good
0.6,G,VS2,1930,Very Good
0.56,E,VS1,1931,Very Good
0.6,H,VVS2,1931,Very Good
0.55,F,VS2,1931,Very Good
0.74,J,SI1,1931,Good
0.71,J,SI1,1932,Good
0.53,G,VVS2,1932,Very Good
0.71,J,VS1,1932,Good
0.5,E,VS1,1932,Very Good
0.63,H,VVS2,1932,Good
0.63,F,SI1,1932,Good
0.52,G,VVS2,1932,Very Good
1,H,I1,1932,Fair
0.98,G,I1,1932,Fair
0.98,G,I1,1932,Fair
0.62,G,VS1,1933,Very Good
0.51,G,VVS1,1933,Very Good
0.51,G,VVS1,1933,Very Good
0.51,G,VVS1,1933,Very Good
0.57,G,VS1,1934,Very Good
0.49,D,VS1,1934,Very Good
0.62,D,SI1,1934,Very Good
0.7,G,NA,1935,Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,NA,1935,Very Good
0.5,G,NA,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,NA,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.5,G,VVS2,1935,Very Good
0.56,F,VS2,1935,Very Good
0.52,G,NA,1936,Very Good
0.66,H,SI1,1936,Good
0.54,F,VS1,1937,Very Good
0.5,D,VS1,1937,Very Good
0.7,J,SI1,1937,Good
0.71,I,SI2,1938,Good
0.56,E,VS1,1938,Very Good
0.5,G,NA,1939,Very Good
0.54,D,VS1,1939,Very Good
0.54,E,VS1,1939,Very Good
0.54,E,VS1,1939,Very Good
0.54,E,VS1,1939,Very Good
0.63,D,SI1,1939,Very Good
0.53,F,NA,1939,Very Good
0.54,D,VS2,1939,Very Good
0.9,G,I1,1939,Fair
0.9,H,I1,1939,Fair
0.9,G,I1,1939,Fair
0.9,H,I1,1939,Fair
0.6,F,VS2,1940,Very Good
0.5,G,VVS1,1940,Very Good
0.7,F,SI2,1940,Good
0.7,F,SI2,1940,Good
0.7,F,SI2,1940,Good
0.55,E,VS1,1940,Very Good
0.49,D,VVS2,1940,Very Good
0.71,J,SI1,1940,Good
0.6,F,VS2,1940,Very Good
0.77,J,NA,1940,Good
0.7,J,VS2,1940,Good
0.7,J,VS2,1940,Good
0.7,J,VS2,1940,Good
0.53,D,VS1,1940,Very Good
0.55,E,VS1,1941,Very Good
0.53,G,VVS2,1941,Very Good
0.72,J,VS2,1941,Good
0.56,H,VVS1,1941,Very Good
0.56,H,VVS1,1941,Very Good
0.59,E,VS2,1941,Very Good
0.59,E,VS2,1941,Very Good
0.54,D,VS1,1941,Very Good
0.57,E,VS1,1942,Very Good
0.72,H,SI2,1942,Good
0.59,G,VS1,1942,Very Good
0.71,G,SI1,1942,Good
0.5,F,VVS2,1942,Very Good
0.7,H,SI2,1942,Good
0.57,G,VS1,1942,Very Good
0.57,G,VS1,1942,Very Good
0.57,E,VS1,1942,Very Good
0.51,F,VVS2,1942,Very Good
0.62,F,VS1,1942,Very Good
0.53,F,VVS2,1943,Very Good
0.57,G,VS1,1943,Very Good
0.79,F,SI2,1943,Good
0.54,F,SI1,1944,Very Good
0.54,F,SI1,1944,Very Good
0.54,I,VVS2,1944,Very Good
0.57,D,VS2,1944,Very Good
0.57,D,VS2,1944,Very Good
0.72,J,VS2,1944,Good
0.54,H,VVS1,1944,Very Good
0.54,H,VVS1,1944,Very Good
0.54,H,VVS1,1944,Very Good
0.54,H,VVS1,1944,Very Good
0.54,H,VVS1,1944,Very Good
0.54,H,NA,1944,Very Good
0.75,J,VS2,1944,Good
0.75,J,SI2,1944,Good
0.6,D,SI1,1944,Very Good
0.72,J,VS2,1944,Good
0.65,D,NA,1945,Good
0.91,J,I1,1945,Fair
0.7,J,VVS1,1945,Good
0.72,H,SI2,1945,Good
0.53,G,VVS2,1946,Very Good
0.53,G,VVS2,1946,Very Good
0.69,F,SI1,1946,Good
0.53,E,VS2,1946,Very Good
0.7,F,SI2,1947,Good
0.71,I,NA,1947,Good
0.52,E,VS2,1947,Very Good
0.46,D,VVS1,1947,Premium
0.53,G,VVS1,1948,Very Good
0.59,D,VS2,1948,Very Good
0.55,G,VVS2,1948,Very Good
0.53,G,VVS2,1948,Very Good
0.53,G,VVS2,1948,Very Good
0.53,G,VVS2,1948,Very Good
0.53,G,NA,1948,Very Good
0.7,H,SI1,1948,Good
0.53,E,VS2,1948,Very Good
0.7,G,SI2,1948,Good
0.58,G,SI1,1949,Very Good
0.62,D,SI1,1949,Very Good
0.56,G,VVS2,1949,Very Good
0.57,F,VS1,1949,Very Good
0.76,J,VS2,1949,Good
0.57,F,VS1,1949,Very Good
0.57,H,VVS1,1949,Very Good
0.57,E,VS2,1949,Very Good
0.7,G,NA,1949,Good
0.56,H,VS1,1949,Very Good
0.53,H,IF,1949,Very Good
0.57,G,NA,1949,Very Good
0.57,G,NA,1949,Very Good
0.57,G,VS1,1949,Very Good
0.57,G,NA,1949,Very Good
0.57,E,NA,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,E,VS2,1949,Very Good
0.57,D,SI1,1949,Very Good
0.58,E,SI1,1949,Very Good
0.57,D,SI1,1949,Very Good
0.7,J,NA,1949,Good
0.56,F,VS2,1950,Very Good
0.46,F,IF,1950,Premium
0.7,H,SI2,1950,Good
0.53,E,VS1,1950,Very Good
0.54,G,VVS2,1950,Very Good
0.86,J,SI2,1950,Fair
0.5,E,VS1,1950,Very Good
0.69,F,SI1,1951,Good
0.58,G,VS2,1951,Very Good
0.56,E,NA,1951,Very Good
0.69,F,SI1,1951,Good
0.49,F,VVS1,1952,Very Good
0.73,J,VS2,1952,Good
0.7,J,VS2,1952,Good
0.63,E,SI1,1952,Very Good
0.71,I,VS2,1952,Good
0.53,D,VS1,1952,Very Good
0.63,E,SI1,1952,Very Good
0.51,F,VVS2,1953,Very Good
0.72,H,SI2,1953,Good
0.7,J,VS2,1953,Good
0.58,F,NA,1953,Very Good
0.7,J,NA,1953,Good
0.78,J,SI1,1954,Good
1,G,I1,1954,Fair
0.54,E,VVS2,1955,Very Good
0.53,G,VVS2,1955,Very Good
0.7,F,SI1,1955,Good
0.46,E,VVS1,1955,Premium
0.57,D,VS2,1955,Very Good
0.54,D,VS1,1955,Very Good
0.53,G,VVS1,1956,Very Good
0.52,H,NA,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,NA,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,NA,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.53,D,VS2,1956,Very Good
0.77,J,SI1,1956,Good
0.53,E,NA,1956,Very Good
0.53,E,VS2,1956,Very Good
0.53,E,VS2,1956,Very Good
0.73,J,SI1,1956,Good
0.52,G,VVS2,1957,Very Good
0.52,G,VVS2,1957,Very Good
0.53,H,NA,1957,Very Good
0.54,G,VS1,1957,Very Good
0.54,G,VS1,1957,Very Good
0.54,G,VS1,1957,Very Good
0.54,G,VS1,1957,Very Good
0.52,G,VVS2,1958,Very Good
0.53,G,VVS1,1958,Very Good
0.75,J,SI1,1958,Good
0.75,J,NA,1958,Good
0.51,D,VS1,1959,Very Good
0.31,D,SI1,533,Fair
0.31,D,SI1,533,Fair
0.31,D,SI1,533,Fair
0.31,D,SI1,533,Fair
0.27,I,VS2,534,Fair
0.32,H,NA,534,Fair
0.32,H,VS2,534,Fair
0.33,I,VS1,534,Fair
0.39,I,NA,534,Fair
0.33,H,SI2,534,Fair
0.25,F,VS2,535,Fair
0.25,F,VS2,535,Fair
0.25,F,VS2,535,Fair
0.25,E,VS2,535,Fair
0.25,E,VS2,535,Fair
0.25,E,VS2,535,Fair
0.28,F,VS1,536,Fair
0.34,G,NA,536,Fair
0.31,I,VVS1,536,Fair
0.23,G,VVS1,536,Good
0.23,G,VVS1,536,Good
0.23,G,VVS1,536,Good
0.23,G,IF,536,Good
0.23,G,IF,536,Good
0.23,G,IF,536,Good
0.33,F,SI1,536,Fair
0.24,F,VS1,536,Fair
0.24,F,VS2,536,Fair
0.24,E,VS2,536,Fair
0.34,H,SI2,536,Fair
0.7,J,SI2,1959,Good
0.7,J,SI1,1959,Good
0.62,D,SI1,1959,Very Good
0.72,J,VS1,1959,Good
0.51,D,VS1,1959,Very Good
0.63,G,VS1,1960,Very Good
0.54,E,VS1,1960,Very Good
0.63,F,VS2,1960,Very Good
0.5,F,NA,1960,Very Good
0.71,H,SI2,1960,Good
0.71,G,SI2,1960,Good
0.51,F,VS1,1961,Very Good
0.58,H,VVS1,1961,Very Good
0.56,H,VVS1,1961,Very Good
0.57,H,VVS1,1961,Very Good
0.58,H,VVS1,1961,Very Good
0.57,F,NA,1961,Very Good
0.7,I,SI2,1961,Good
0.74,H,SI2,1962,Good
0.54,G,VVS2,1962,Very Good
0.51,D,VS1,1962,Very Good
0.54,E,VS1,1962,Very Good
0.74,H,SI2,1962,Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,NA,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,E,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.56,D,VS2,1963,Very Good
0.71,G,SI2,1963,Good
0.51,G,VVS1,1963,Very Good
0.74,J,SI1,1963,Good
0.57,D,NA,1963,Very Good
0.57,D,NA,1963,Very Good
0.68,F,SI1,1964,Good
0.7,E,SI2,1964,Good
0.63,D,SI1,1964,Very Good
0.88,J,VS1,1964,Fair
0.57,E,VS1,1965,Very Good
0.58,E,VS1,1965,Very Good
0.75,J,SI1,1965,Good
0.59,I,IF,1965,Very Good
0.7,G,SI2,1966,Good
0.7,G,SI2,1966,Good
0.72,J,SI1,1966,Good
0.5,G,VVS1,1966,Very Good
0.5,G,VVS1,1966,Very Good
0.59,G,VVS2,1966,Very Good
0.5,G,VVS1,1966,Very Good
0.5,G,VVS1,1966,Very Good
0.5,G,VVS1,1966,Very Good
0.7,G,SI2,1966,Good
0.72,J,SI1,1966,Good
0.5,G,VVS1,1966,Very Good
0.7,I,NA,1966,Good
